"trinity_id","gene_symbol","source","source_rank"
"c1075646-g2-i2^sp-Q2M218-ZN630-HUMAN^zf-C2H2","ZN630","embedded",2
"c1075646-g2-i3^sp-Q2M218-ZN630-HUMAN^sp-Q95K49-ZN614-MACFA^KRAB","ZN630","embedded",2
"c1075653-g3-i2^sp-P50284-TNR3-MOUSE^sp-P36941-TNR3-HUMAN^TNFR-c6^sigP^Tm1","TNR3","embedded",2
"c1075654-g2-i9^sp-O19058-FUT3-PANTR^Glyco-transf-10^Tm1","FUT3","embedded",2
"c1075660-g1-i1^sp-Q28GW8-MELK-XENTR^Pkinase","MELK","embedded",2
"c1075660-g2-i2^sp-Q5RD00-AAPK2-PONAB^Pkinase","AAPK2","embedded",2
"c1075660-g2-i3^sp-P54646-AAPK2-HUMAN^Pkinase","AAPK2","embedded",2
"c1075660-g3-i1^sp-Q13131-AAPK1-HUMAN^Pkinase","AAPK1","embedded",2
"c1075660-g4-i2^sp-Q28GW8-MELK-XENTR^sp-Q14680-MELK-HUMAN^KA1","MELK","embedded",2
"c1075662-g1-i1^sp-Q9I927-FUCL5-ANGJA^F5-F8-type-C^sigP","FUCL5","embedded",2
"c1075664-g1-i1^sp-P10262-GAG-FLV^sp-O92815-POL-WDSV","GAG","embedded",2
"c1075665-g8-i1^sp-Q96GM5-SMRD1-HUMAN^IRF-2BP1-2","SMRD1","embedded",2
"c1075665-g9-i1^sp-Q1LV17-I2BP1-DANRE^IRF-2BP1-2","I2BP1","embedded",2
"c1075666-g2-i2^sp-P08548-LIN1-NYCCO^RVT-1^sigP","LIN1","embedded",2
"c1075668-g2-i2^sp-A5PJU7-RMI2-BOVIN^sigP","RMI2","embedded",2
"c1075668-g5-i2^sp-Q08B72-MYPOP-XENLA^Myb-DNA-bind-5","MYPOP","embedded",2
"c1075669-g1-i5^sp-Q96PM9-Z385A-HUMAN^zf-C2H2-2","Z385A","embedded",2
"c1075671-g3-i3^sp-Q9CQA6-CHCH1-MOUSE^CHCH","CHCH1","embedded",2
"c1075677-g11-i1^sp-Q8NCW0-KREM2-HUMAN^Kringle^sigP^Tm1","KREM2","embedded",2
"c1075680-g1-i4^sp-P04323-POL3-DROME^RVT-1","POL3","embedded",2
"c1075681-g1-i1^sp-Q96KR1-ZFR-HUMAN^zf-met","ZFR","embedded",2
"c1075681-g1-i3^sp-Q96KR1-ZFR-HUMAN^zf-C2H2-jaz","ZFR","embedded",2
"c1075683-g1-i1^sp-Q9CPU0-LGUL-MOUSE^Glyoxalase","LGUL","embedded",2
"c1075687-g1-i3^sp-A1L390-PKHG3-HUMAN^RhoGEF","PKHG3","embedded",2
"c1075687-g1-i6^sp-A1L390-PKHG3-HUMAN^sp-Q4VAC9-PKHG3-MOUSE^RhoGEF","PKHG3","embedded",2
"c1075687-g2-i1^sp-Q6KAU7-PKHG2-MOUSE^sp-Q9H7P9-PKHG2-HUMAN^RhoGEF","PKHG2","embedded",2
"c1075688-g11-i1^sp-Q96K37-S35E1-HUMAN^EamA^Tm9","S35E1","embedded",2
"c1075691-g1-i1^sp-A8MYZ0-F1882-HUMAN^DUF4205","F1882","embedded",2
"c1075691-g1-i2^sp-A8MYZ0-F1882-HUMAN^DUF4205","F1882","embedded",2
"c1075692-g2-i1^sp-Q8TCB7-METL6-HUMAN^Methyltransf-23","METL6","embedded",2
"c1075693-g1-i3^sp-Q8JFQ4-RDM1-CHICK^RRM-1","RDM1","embedded",2
"c1075694-g7-i1^sp-Q8N1L9-BATF2-HUMAN^bZIP-Maf","BATF2","embedded",2
"c1075694-g8-i1^sp-A2AM29-AF9-MOUSE^YEATS","AF9","embedded",2
"c1075694-g8-i2^sp-A2AM29-AF9-MOUSE^YEATS","AF9","embedded",2
"c1075694-g8-i3^sp-A2AM29-AF9-MOUSE^YEATS","AF9","embedded",2
"c1075695-g1-i1^sp-Q9Y5U2-TSSC4-HUMAN^sp-Q1LZD3-TSSC4-BOVIN","TSSC4","embedded",2
"c1075698-g4-i1^sp-Q6GNW0-LRRF2-XENLA^sp-Q9Y608-LRRF2-HUMAN^DUF2051","LRRF2","embedded",2
"c1075698-g4-i6^sp-Q6GNW0-LRRF2-XENLA^DUF2051","LRRF2","embedded",2
"c1075700-g2-i3^sp-Q5REU4-SND1-PONAB^SNase","SND1","embedded",2
"c1075701-g8-i3^sp-Q9NPF2-CHSTB-HUMAN^Sulfotransfer-2^Tm1","CHSTB","embedded",2
"c1075705-g3-i1^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c1075706-g2-i1^sp-O08658-NUP88-RAT^sp-Q8CEC0-NUP88-MOUSE^Nup88","NUP88","embedded",2
"c1075706-g2-i4^sp-O08658-NUP88-RAT^sp-Q8CEC0-NUP88-MOUSE^Nup88","NUP88","embedded",2
"c1075707-g4-i1^sp-Q70VB1-GPC6A-RAT^ANF-receptor^RVT-1^Tm7","GPC6A","embedded",2
"c1075713-g5-i1^sp-P21183-IL5RA-MOUSE^IL6Ra-bind^sigP","IL5RA","embedded",2
"c1075713-g5-i3^sp-P21183-IL5RA-MOUSE^IL6Ra-bind^sigP^Tm1","IL5RA","embedded",2
"c1075722-g1-i1^sp-Q8TAT6-NPL4-HUMAN^sp-P60670-NPL4-MOUSE^UN-NPL4^sigP","NPL4","embedded",2
"c1075722-g2-i1^sp-Q9JJP6-P63-RAT^sp-O88898-P63-MOUSE^P53-tetramer","P63","embedded",2
"c1075722-g3-i1^sp-Q9JJP6-P63-RAT^sp-O88898-P63-MOUSE^P53","P63","embedded",2
"c1075723-g2-i3^sp-Q5R5U3-ZN271-PONAB^zf-C2H2-6","ZN271","embedded",2
"c1075724-g3-i1^sp-P11369-POL2-MOUSE^sp-Q03278-PO21-NASVI^RVT-1","POL2","embedded",2
"c1075725-g3-i1^sp-Q96DT6-ATG4C-HUMAN^Peptidase-C54^Tm1","ATG4C","embedded",2
"c1075725-g3-i2^sp-Q96DT6-ATG4C-HUMAN^Peptidase-C54^Tm1","ATG4C","embedded",2
"c1075731-g2-i1^sp-Q4LDD4-ARAP1-MOUSE^sp-Q96P48-ARAP1-HUMAN^ArfGap^RhoGAP","ARAP1","embedded",2
"c1075731-g2-i2^sp-Q4LDD4-ARAP1-MOUSE^ArfGap","ARAP1","embedded",2
"c1075737-g1-i2^sp-P46091-GPR1-HUMAN^sp-B9VR26-CML1-BOVIN^7tm-1^Tm7","GPR1","embedded",2
"c1075740-g5-i2^sp-Q00756-PPR3A-RABIT^Tm1","PPR3A","embedded",2
"c1075741-g1-i1^sp-Q16644-MAPK3-HUMAN^Pkinase","MAPK3","embedded",2
"c1075745-g1-i1^sp-Q5RE54-GPC6-PONAB^Glypican^sigP","GPC6","embedded",2
"c1075748-g1-i1^sp-Q9I8P6-OTOR-CHICK^SH3-2^sigP^Tm1","OTOR","embedded",2
"c1075749-g2-i4^sp-Q14CX7-NAA25-HUMAN^NatB-MDM20","NAA25","embedded",2
"c1075750-g2-i1^sp-Q505D1-ANR28-MOUSE^sp-Q80YE7-DAPK1-MOUSE^Ank-2","ANR28","embedded",2
"c1075750-g2-i2^sp-Q80YE7-DAPK1-MOUSE^Ank-2","DAPK1","embedded",2
"c1075750-g2-i3^sp-Q505D1-ANR28-MOUSE^sp-Q80YE7-DAPK1-MOUSE^Ank-2","ANR28","embedded",2
"c1075750-g5-i2^sp-O55044-G6PD-CRIGR^G6PD-N","G6PD","embedded",2
"c1075750-g5-i3^sp-O55044-G6PD-CRIGR^G6PD-N","G6PD","embedded",2
"c1075751-g2-i2^sp-O00461-GOLI4-HUMAN^sigP^Tm1","GOLI4","embedded",2
"c1075751-g2-i5^sp-O00461-GOLI4-HUMAN^sigP^Tm1","GOLI4","embedded",2
"c1075753-g2-i1^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c1075753-g4-i3^sp-P22415-USF1-HUMAN^HLH","USF1","embedded",2
"c1075753-g5-i1^sp-Q15853-USF2-HUMAN^HLH","USF2","embedded",2
"c1075753-g5-i2^sp-Q15853-USF2-HUMAN^HLH","USF2","embedded",2
"c1075753-g6-i2^sp-Q5ZJQ3-LIN52-CHICK^Ret-tiss","LIN52","embedded",2
"c1075756-g1-i1^sp-D0PRN2-NRX1B-CHICK^sp-Q28142-NRX1B-BOVIN^Laminin-G-2^Tm1","NRX1B","embedded",2
"c1075756-g1-i2^sp-P58400-NRX1B-HUMAN^Laminin-G-2^Tm1","NRX1B","embedded",2
"c1075756-g1-i5^sp-Q9DDD0-NRX1A-CHICK^sp-Q63372-NRX1A-RAT^Laminin-G-2^Tm1","NRX1A","embedded",2
"c1075758-g4-i1^sp-Q5M819-SERB-RAT^sp-Q5RB83-SERB-PONAB^UMPH-1","SERB","embedded",2
"c1075760-g6-i1^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c1075761-g3-i1^sp-O00330-ODPX-HUMAN^Biotin-lipoyl","ODPX","embedded",2
"c1075761-g4-i2^sp-Q91288-FGFR4-PLEWA^Ig-2^sigP","FGFR4","embedded",2
"c1075762-g3-i2^sp-F2Z3T4-MBNL2-RAT^zf-CCCH","MBNL2","embedded",2
"c1075762-g3-i5^sp-F2Z3T4-MBNL2-RAT^zf-CCCH","MBNL2","embedded",2
"c1075763-g1-i2^sp-Q5M7L2-LBH-XENTR^sp-Q91715-LBH-XENLA","LBH","embedded",2
"c1075764-g1-i5^sp-P16423-POLR-DROME^sp-Q03278-PO21-NASVI^RVT-1","POLR","embedded",2
"c1075765-g3-i1^sp-P23193-TCEA1-HUMAN^Med26","TCEA1","embedded",2
"c1075765-g3-i2^sp-Q29RL9-TCEA1-BOVIN^sp-P23193-TCEA1-HUMAN^Med26^TFIIS-M","TCEA1","embedded",2
"c1075768-g1-i1^sp-Q5SFM8-RBM27-MOUSE^sp-Q9P2N5-RBM27-HUMAN^PWI","RBM27","embedded",2
"c1075768-g2-i1^sp-Q9P2N5-RBM27-HUMAN^sp-Q5SFM8-RBM27-MOUSE^RRM-6","RBM27","embedded",2
"c1075768-g4-i1^sp-Q3SYZ9-MED4-BOVIN^Med4","MED4","embedded",2
"c1075771-g4-i1^sp-Q14147-DHX34-HUMAN^sp-Q9DBV3-DHX34-MOUSE^DEAD","DHX34","embedded",2
"c1075779-g5-i1^sp-Q45KJ4-LN28B-CHICK^CSD","LN28B","embedded",2
"c1075780-g1-i1^sp-Q6ZSS7-MFSD6-HUMAN^MFS-1-like^Tm11","MFSD6","embedded",2
"c1075780-g1-i2^sp-Q6ZSS7-MFSD6-HUMAN^MFS-1-like^sigP^Tm11","MFSD6","embedded",2
"c1075784-g3-i1^sp-Q9UHW9-S12A6-HUMAN^sp-P08548-LIN1-NYCCO^KCl-Cotrans-1^RVT-1","S12A6","embedded",2
"c1075784-g3-i2^sp-Q9UHW9-S12A6-HUMAN^sp-P08548-LIN1-NYCCO^AA-permease^RVT-1^Tm11","S12A6","embedded",2
"c1075787-g1-i1^sp-Q8NCN5-PDPR-HUMAN^FAD-binding-3","PDPR","embedded",2
"c1075788-g1-i1^sp-Q924C1-XPO5-MOUSE^sp-Q9HAV4-XPO5-HUMAN^Xpo1","XPO5","embedded",2
"c1075789-g1-i1^sp-P33731-SRP72-CANFA^sp-O76094-SRP72-HUMAN^TPR-2","SRP72","embedded",2
"c1075791-g2-i1^sp-P49221-TGM4-HUMAN^Transglut-N^Transglut-core","TGM4","embedded",2
"c1075793-g1-i1^sp-Q922Q5-S35B3-MOUSE^UAA^Tm10","S35B3","embedded",2
"c1075796-g5-i2^sp-O15496-PA2GX-HUMAN^Phospholip-A2-1^sigP","PA2GX","embedded",2
"c1075796-g6-i3^sp-Q99JZ0-SDCB2-MOUSE^sp-O00560-SDCB1-HUMAN^PDZ","SDCB2","embedded",2
"c1075796-g6-i4^sp-Q99JZ0-SDCB2-MOUSE^sp-O00560-SDCB1-HUMAN^PDZ","SDCB2","embedded",2
"c1075797-g1-i1^sp-Q52KZ7-SBP1A-XENLA^sp-Q6DCH7-SBP1B-XENLA^SBP56","SBP1A","embedded",2
"c1075797-g1-i6^sp-Q52KZ7-SBP1A-XENLA^SBP56","SBP1A","embedded",2
"c1075798-g1-i3^sp-A7YSY2-SPA5L-BOVIN^AAA","SPA5L","embedded",2
"c1075799-g1-i9^sp-Q8NDG6-TDRD9-HUMAN^sp-Q14BI7-TDRD9-MOUSE^DEAD","TDRD9","embedded",2
"c1075803-g1-i1^sp-Q00653-NFKB2-HUMAN^sp-O73630-NFKB2-XENLA^RHD","NFKB2","embedded",2
"c1075803-g2-i2^sp-O73630-NFKB2-XENLA^Ank^Death","NFKB2","embedded",2
"c1075804-g1-i3^sp-Q2KIH7-PH4H-BOVIN^Biopterin-H","PH4H","embedded",2
"c1075808-g1-i4^sp-B7FF09-WDY-DROWI^WD40","WDY","embedded",2
"c1075808-g1-i5^sp-Q5TTP0-WDY-ANOGA^sp-B7FF09-WDY-DROWI^WD40","WDY","embedded",2
"c1075809-g1-i1^sp-O93505-TYRP2-CHICK^Tyrosinase^sigP^Tm1","TYRP2","embedded",2
"c1075810-g1-i1^sp-P38531-HSF3-CHICK^HSF-DNA-bind","HSF3","embedded",2
"c1075816-g1-i2^sp-P19965-SP15-TORCA^Glyco-hydro-31","SP15","embedded",2
"c1075816-g1-i4^sp-P19965-SP15-TORCA^Glyco-hydro-31","SP15","embedded",2
"c1075820-g4-i1^sp-P16423-POLR-DROME^RVT-1","POLR","embedded",2
"c1075821-g2-i1^sp-Q15031-SYLM-HUMAN^tRNA-synt-1","SYLM","embedded",2
"c1075821-g3-i1^sp-B1WB17-WIBG-XENTR^sp-Q640E9-WIBG-XENLA^Mago-bind","WIBG","embedded",2
"c1075822-g4-i5^sp-P18715-ZG26-XENLA^sp-Q9EQB9-ZN287-MOUSE^zf-C2H2^sigP","ZG26","embedded",2
"c1075822-g5-i1^sp-P10632-CP2C8-HUMAN^p450^Tm1","CP2C8","embedded",2
"c1075823-g2-i1^sp-P13612-ITA4-HUMAN^FG-GAP^sigP^Tm1","ITA4","embedded",2
"c1075824-g4-i1^sp-Q03274-PO22-POPJA^RVT-1","PO22","embedded",2
"c1075827-g1-i1^sp-Q95SX7-RTBS-DROME^sp-P21328-RTJK-DROME^RVT-1","RTBS","embedded",2
"c1075830-g1-i1^sp-Q8MK44-DGAT1-BOVIN^sp-Q9Z2A7-DGAT1-MOUSE^MBOAT^Tm9","DGAT1","embedded",2
"c1075833-g2-i1^sp-P79150-FGF7-CANFA^FGF^sigP","FGF7","embedded",2
"c1075833-g4-i4^sp-P18654-KS6A3-MOUSE^Pkinase","KS6A3","embedded",2
"c1075836-g3-i1^sp-Q92830-KAT2A-HUMAN^PCAF-N","KAT2A","embedded",2
"c1075836-g3-i3^sp-Q92830-KAT2A-HUMAN^Acetyltransf-7","KAT2A","embedded",2
"c1075837-g4-i1^sp-O95696-BRD1-HUMAN^EPL1","BRD1","embedded",2
"c1075840-g1-i1^sp-P11369-POL2-MOUSE^sp-Q52QI2-RTL1-BOVIN^RVT-1^Retrotrans-gag^sigP","POL2","embedded",2
"c1075841-g1-i5^sp-P50568-RABP2-XENLA^Lipocalin","RABP2","embedded",2
"c1075841-g1-i6^sp-P29373-RABP2-HUMAN^sp-Q5PXY7-RABP2-BOVIN^Lipocalin","RABP2","embedded",2
"c1075845-g1-i2^sp-Q5R5U3-ZN271-PONAB^sp-Q96SK3-ZN607-HUMAN^zf-C2H2-6","ZN271","embedded",2
"c1075850-g1-i1^sp-Q9HC24-LFG4-HUMAN^sp-Q9DA39-LFG4-MOUSE^Bax1-I^Tm6","LFG4","embedded",2
"c1075851-g2-i1^sp-Q9D032-SSBP3-MOUSE^SSDP^sigP","SSBP3","embedded",2
"c1075851-g2-i2^sp-Q9D032-SSBP3-MOUSE^SSDP^sigP","SSBP3","embedded",2
"c1075852-g1-i6^sp-Q7M756-PRS54-MOUSE^Trypsin","PRS54","embedded",2
"c1075853-g1-i1^sp-Q9Y2D4-EXC6B-HUMAN^Sec15","EXC6B","embedded",2
"c1075854-g2-i7^sp-Q9NQ69-LHX9-HUMAN^sp-A0JNI8-LHX9-BOVIN^LIM","LHX9","embedded",2
"c1075854-g3-i1^sp-Q9Z0S2-LHX2-MOUSE^LIM","LHX2","embedded",2
"c1075854-g5-i1^sp-Q63398-COE1-RAT^sp-Q07802-COE1-MOUSE^TIG","COE1","embedded",2
"c1075859-g1-i1^sp-O75528-TADA3-HUMAN^sp-Q6PGT0-TAD3A-XENLA^Ada3","TADA3","embedded",2
"c1075860-g1-i1^sp-Q6NVQ1-JAGN1-XENTR^DUF1352^Tm4","JAGN1","embedded",2
"c1075860-g1-i2^sp-Q6NVQ1-JAGN1-XENTR^DUF1352^Tm4","JAGN1","embedded",2
"c1075861-g1-i1^sp-Q92616-GCN1L-HUMAN^DUF3554","GCN1L","embedded",2
"c1075864-g4-i1^sp-Q5BIN5-PIN1-BOVIN^WW","PIN1","embedded",2
"c1075865-g1-i1^sp-A1YEP8-ZSC12-GORGO^SCAN","ZSC12","embedded",2
"c1075866-g1-i1^sp-Q63406-MCF2L-RAT^sp-O15068-MCF2L-HUMAN^CRAL-TRIO-2^SH3-2^sigP","MCF2L","embedded",2
"c1075869-g1-i2^sp-Q5ZJH9-DKC1-CHICK^sp-O60832-DKC1-HUMAN^DKCLD","DKC1","embedded",2
"c1075871-g2-i1^sp-P42694-HELZ-HUMAN^zf-CCCH","HELZ","embedded",2
"c1075871-g2-i5^sp-P42694-HELZ-HUMAN^zf-CCCH","HELZ","embedded",2
"c1075872-g1-i1^sp-P32018-COEA1-CHICK^sp-Q63870-CO7A1-MOUSE^VWA^sigP","COEA1","embedded",2
"c1075874-g2-i3^sp-Q96QU1-PCD15-HUMAN^Cadherin^sigP^Tm1","PCD15","embedded",2
"c1075877-g1-i2^sp-Q9UQR0-SCML2-HUMAN^MBT","SCML2","embedded",2
"c1075877-g1-i5^sp-Q9UQR0-SCML2-HUMAN^DUF3588","SCML2","embedded",2
"c1075879-g3-i1^sp-Q9UKV0-HDAC9-HUMAN^HDAC4-Gln","HDAC9","embedded",2
"c1075884-g9-i1^sp-Q8BIY1-GPTC3-MOUSE^G-patch","GPTC3","embedded",2
"c1075884-g9-i2^sp-Q8BIY1-GPTC3-MOUSE^G-patch","GPTC3","embedded",2
"c1075888-g3-i1^sp-P16423-POLR-DROME^sp-P14381-YTX2-XENLA^RVT-1","POLR","embedded",2
"c1075888-g3-i2^sp-P16423-POLR-DROME^sp-P14381-YTX2-XENLA^RVT-1","POLR","embedded",2
"c1075888-g6-i1^sp-P11369-POL2-MOUSE^RVT-1","POL2","embedded",2
"c1075891-g2-i1^sp-Q9R1Q6-T176B-MOUSE^sp-Q3YBM2-T176B-HUMAN^CD20^Tm4","T176B","embedded",2
"c1075891-g2-i2^sp-Q9R1Q6-T176B-MOUSE^sp-Q3YBM2-T176B-HUMAN^CD20^Tm4","T176B","embedded",2
"c1075894-g6-i5^sp-Q8IVD9-NUDC3-HUMAN^sp-Q5RB75-NUDC3-PONAB^Nudc-N","NUDC3","embedded",2
"c1075900-g2-i1^sp-Q9W6F8-WIF1-XENLA^WIF^sigP","WIF1","embedded",2
"c1075901-g1-i1^sp-Q11005-MMP11-XENLA^Peptidase-M10^sigP","MMP11","embedded",2
"c1075903-g1-i1^sp-Q03274-PO22-POPJA^RVT-1","PO22","embedded",2
"c1075903-g2-i1^sp-O75486-SUPT3-HUMAN^TFIID-18kDa","SUPT3","embedded",2
"c1075903-g2-i2^sp-O75486-SUPT3-HUMAN^TFIID-18kDa","SUPT3","embedded",2
"c1075904-g1-i1^sp-O60641-AP180-HUMAN^sp-Q61548-AP180-MOUSE^ANTH","AP180","embedded",2
"c1075904-g2-i1^sp-Q61548-AP180-MOUSE^ANTH","AP180","embedded",2
"c1075907-g2-i1^sp-Q13905-RPGF1-HUMAN^RasGEF-N^Tm1","RPGF1","embedded",2
"c1075907-g2-i3^sp-Q13905-RPGF1-HUMAN^RasGEF-N^Tm1","RPGF1","embedded",2
"c1075912-g1-i1^sp-Q13129-RLF-HUMAN^zf-C2H2","RLF","embedded",2
"c1075916-g2-i1^sp-Q96JX3-SRAC1-HUMAN^PGAP1","SRAC1","embedded",2
"c1075916-g3-i1^sp-Q09632-YOF5-CAEEL^Aldo-ket-red","YOF5","embedded",2
"c1075916-g3-i2^sp-Q09632-YOF5-CAEEL^Aldo-ket-red","YOF5","embedded",2
"c1075918-g14-i4^sp-Q61555-FBN2-MOUSE^sp-P35556-FBN2-HUMAN^TB^sigP","FBN2","embedded",2
"c1075918-g14-i5^sp-Q61555-FBN2-MOUSE^sp-P35556-FBN2-HUMAN^TB^sigP","FBN2","embedded",2
"c1075918-g14-i8^sp-Q61555-FBN2-MOUSE^sp-P35556-FBN2-HUMAN^TB^sigP","FBN2","embedded",2
"c1075919-g1-i1^sp-Q00649-HSPB1-CHICK^sp-P04792-HSPB1-HUMAN^HSP20","HSPB1","embedded",2
"c1075922-g6-i1^sp-Q9BXA6-TSSK6-HUMAN^sp-Q0MQ90-NDUAD-PANTR^GRIM-19^Pkinase^Tm1","TSSK6","embedded",2
"c1075929-g2-i2^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c1075929-g2-i6^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c1075929-g4-i2^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c1075933-g1-i2^sp-Q12894-IFRD2-HUMAN^IFRD","IFRD2","embedded",2
"c1075933-g1-i3^sp-Q12894-IFRD2-HUMAN^IFRD","IFRD2","embedded",2
"c1075939-g2-i1^sp-Q8BYU6-TOIP2-MOUSE^LAP1C^Tm1","TOIP2","embedded",2
"c1075940-g1-i2^sp-Q5ZIG3-S2546-CHICK^sp-Q96AG3-S2546-HUMAN^Mito-carr","S2546","embedded",2
"c1075941-g1-i2^sp-Q32KS2-DNAI1-BOVIN^sp-Q5XIL8-DNAI1-RAT^WD40","DNAI1","embedded",2
"c1075949-g1-i1^sp-O00322-UPK1A-HUMAN^sp-P38572-UPK1A-BOVIN^Tetraspannin^Tm3","UPK1A","embedded",2
"c1075951-g1-i1^sp-Q91085-VIPR-MELGA^HRM^Tm7","VIPR","embedded",2
"c1075951-g1-i5^sp-Q91085-VIPR-MELGA^Tm1","VIPR","embedded",2
"c1075954-g4-i1^sp-B5FZ19-EIF3I-TAEGU^sp-Q8WY98-TM234-HUMAN^UPF0546^WD40^sigP^Tm4","EIF3I","embedded",2
"c1075957-g7-i11^sp-Q6GNP0-CQ10B-XENLA^Polyketide-cyc","CQ10B","embedded",2
"c1075959-g2-i1^sp-Q9UBV2-SE1L1-HUMAN^Sel1","SE1L1","embedded",2
"c1075962-g1-i1^sp-Q9HBA0-TRPV4-HUMAN^Ank-2^Tm6","TRPV4","embedded",2
"c1075962-g1-i3^sp-Q9HBA0-TRPV4-HUMAN^Ank-2^Tm6","TRPV4","embedded",2
"c1075962-g1-i6^sp-Q9HBA0-TRPV4-HUMAN^Tm1","TRPV4","embedded",2
"c1075964-g2-i5^sp-P11369-POL2-MOUSE^RVT-1","POL2","embedded",2
"c1075964-g2-i7^sp-P11369-POL2-MOUSE^RVT-1","POL2","embedded",2
"c1075972-g1-i1^sp-O92815-POL-WDSV^RVT-1","POL","embedded",2
"c1075974-g2-i1^sp-Q9URY7-FMDA-SCHPO^FmdA-AmdA","FMDA","embedded",2
"c1075975-g1-i1^sp-Q91VT4-CBR4-MOUSE^adh-short","CBR4","embedded",2
"c1075975-g2-i1^sp-P54922-ADPRH-HUMAN^ADP-ribosyl-GH","ADPRH","embedded",2
"c1075976-g1-i2^sp-Q4V8G0-LRC63-RAT^LRR-8","LRC63","embedded",2
"c1075980-g2-i1^sp-Q3U288-ZN710-MOUSE^sp-Q8N1W2-ZN710-HUMAN^zf-C2H2","ZN710","embedded",2
"c1075982-g1-i3^sp-Q92777-SYN2-HUMAN^sp-Q63537-SYN2-RAT^Synapsin-N","SYN2","embedded",2
"c1075984-g1-i1^sp-A1L1C7-PAN3-XENTR^zf-CCCH","PAN3","embedded",2
"c1075987-g2-i2^sp-P08423-HBB2-XENTR^Globin","HBB2","embedded",2
"c1075987-g2-i3^sp-P08423-HBB2-XENTR^Globin","HBB2","embedded",2
"c1075988-g4-i1^sp-Q5R5U3-ZN271-PONAB^zf-C2H2-6","ZN271","embedded",2
"c1075989-g4-i1^sp-P31792-POL-FENV1^sp-Q9TTC1-POL-KORV^RNase-H","POL","embedded",2
"c1075994-g2-i1^sp-Q7ZTV5-FSHR-CAIMO^LRR-5^sigP^Tm7","FSHR","embedded",2
"c1075994-g2-i2^sp-Q7ZTV5-FSHR-CAIMO^LRR-5^sigP^Tm7","FSHR","embedded",2
"c1075995-g2-i2^sp-Q5R7C5-ERLN2-PONAB^Band-7","ERLN2","embedded",2
"c1075995-g2-i3^sp-Q5R7C5-ERLN2-PONAB^Band-7^sigP","ERLN2","embedded",2
"c1075997-g1-i1^sp-Q8WZ42-TITIN-HUMAN^I-set","TITIN","embedded",2
"c1075999-g4-i1^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c1076001-g3-i1^sp-Q5VT52-RPRD2-HUMAN^CTD-bind","RPRD2","embedded",2
"c1076002-g3-i1^sp-Q15075-EEA1-HUMAN^FYVE","EEA1","embedded",2
"c1076003-g3-i3^sp-Q8IV20-LACC1-HUMAN^Cu-oxidase-4","LACC1","embedded",2
"c1076003-g3-i5^sp-Q8IV20-LACC1-HUMAN^Cu-oxidase-4","LACC1","embedded",2
"c1076006-g3-i2^sp-Q96EQ0-SGTB-HUMAN^TPR-11","SGTB","embedded",2
"c1076007-g3-i1^sp-Q9UPZ3-HPS5-HUMAN^sp-P59438-HPS5-MOUSE^sp-Q96ER3-SAAL1-HUMAN^Tm1","HPS5","embedded",2
"c1076010-g5-i1^sp-Q9H0C1-ZMY12-HUMAN^zf-MYND","ZMY12","embedded",2
"c1076011-g1-i2^sp-Q9Y4K4-M4K5-HUMAN^Pkinase","M4K5","embedded",2
"c1076013-g3-i4^sp-Q7Z6J6-FRMD5-HUMAN^FERM-N^Tm1","FRMD5","embedded",2
"c1076015-g3-i2^sp-Q1XHU0-TRI39-PANTR^sp-Q9HCM9-TRI39-HUMAN^zf-C3HC4-3","TRI39","embedded",2
"c1076016-g3-i3^sp-O70377-SNP23-RAT^SNAP-25","SNP23","embedded",2
"c1076016-g4-i1^sp-Q14703-MBTP1-HUMAN^Peptidase-S8^sigP^Tm1","MBTP1","embedded",2
"c1076017-g2-i2^sp-P04323-POL3-DROME^sp-Q09575-YRD6-CAEEL^RVT-1^rve","POL3","embedded",2
"c1076017-g3-i1^sp-P20825-POL2-DROME^sp-Q8I7P9-POL5-DROME^sp-P04323-POL3-DROME^RVT-1","POL2","embedded",2
"c1076018-g1-i2^sp-Q09013-DMPK-HUMAN^Pkinase","DMPK","embedded",2
"c1076022-g1-i2^sp-O13024-INCEA-XENLA^INCENP-N","INCEA","embedded",2
"c1076022-g3-i3^sp-Q9UKV3-ACINU-HUMAN^sp-Q9JIX8-ACINU-MOUSE^RRM-5","ACINU","embedded",2
"c1076026-g1-i2^sp-Q9P0L2-MARK1-HUMAN^Pkinase","MARK1","embedded",2
"c1076030-g1-i1^sp-P11369-POL2-MOUSE^sp-P08548-LIN1-NYCCO^Exo-endo-phos","POL2","embedded",2
"c1076032-g1-i1^sp-P08548-LIN1-NYCCO^Exo-endo-phos","LIN1","embedded",2
"c1076033-g3-i3^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c1076034-g2-i1^sp-P51689-ARSD-HUMAN^Sulfatase^sigP","ARSD","embedded",2
